# CC-CEDICT derived pinyin index; fields: pinyin\tsimplified\ttraditional
louxietianji	漏泄天机	漏洩天機
louxing	娄星	婁星
louxingqu	娄星区	婁星區
louxiu	娄宿	婁宿
louye	漏夜	漏夜
louyi	蝼蚁	螻蟻
louyishou	露一手	露一手
louyou	漏油	漏油
louyu	楼宇	樓宇
louzhu	搂住	摟住
louzhu	楼主	樓主
louzi	喽子	嘍子
louzi	娄子	婁子
louzi	楼子	樓子
louzi	篓子	簍子
louzui	漏嘴	漏嘴
louzuo	楼座	樓座
lu	六	六
lu	路	路
lu	露	露
lu	鹿	鹿
lu	碌	碌
lu	僇	僇
lu	勠	勠
lu	卢	盧
lu	卤	滷
lu	卤	鹵
lu	噜	嚕
lu	坴	坴
lu	垆	壚
lu	庐	廬
lu	录	彔
lu	录	錄
lu	戮	剹
lu	戮	戮
lu	掳	擄
lu	撸	擼
lu	栌	櫨
lu	橹	㯭
lu	橹	樐
lu	橹	櫓
lu	橹	艣
lu	橹	艪
lu	氇	氌
lu	泸	瀘
lu	渌	淥
lu	漉	漉
lu	潞	潞
lu	澛	瀂
lu	炉	爐
lu	炉	鑪
lu	玈	玈
lu	琭	琭
lu	璐	璐
lu	甪	甪
lu	盝	盝
lu	硵	磠
lu	禄	祿
lu	稑	稑
lu	穋	穋
lu	箓	籙
lu	簏	簏
lu	簬	簬
lu	籚	籚
lu	纑	纑
lu	绿	綠
lu	罏	罏
lu	胪	臚
lu	膔	膔
lu	舻	艫
lu	芦	蘆
lu	菉	菉
lu	蓼	蓼
lu	蕗	蕗
lu	虏	虜
lu	赂	賂
lu	轳	轤
lu	辂	輅
lu	辘	轆
lu	逯	逯
lu	醁	醁
lu	錴	錴
lu	镥	鑥
lu	陆	陸
lu	颅	顱
lu	鯥	鯥
lu	鲁	魯
lu	鲈	鱸
lu	鸬	鸕
lu	鹭	鷺
lu	麓	麓
lu	𫘧	騄
lu	𬬻	鑪
luan	六安	六安
luan	乱	亂
luan	乿	乿
luan	卵	卵
luan	圞	圞
luan	娈	孌
luan	孪	孿
luan	峦	巒
luan	挛	攣
luan	栾	欒
luan	滦	灤
luan	脔	臠
luan	銮	鑾
luan	鸾	鸞
luanchao	卵巢	卵巢
luanchaowo	卵巢窝	卵巢窩
luancheng	栾城	欒城
luanchengqu	栾城区	欒城區
luanchengyituan	乱成一团	亂成一團
luanchenzeizi	乱臣贼子	亂臣賊子
luanchi	乱吃	亂吃
luanchuan	栾川	欒川
luanchuanxian	栾川县	欒川縣
luancuan	乱窜	亂竄
luanda	卢安达	盧安達
luandan	卵蛋	卵蛋
luandang	乱党	亂黨
luandao	乱道	亂道
luandiao	乱掉	亂掉
luandiu	乱丢	亂丟
luandong	乱动	亂動
luanfeng	鸾凤	鸞鳳
luang	鲁昂	魯昂
luangao	乱搞	亂搞
luangaonannvguanxi	乱搞男女关系	亂搞男女關係
luangurang	乱咕攘	亂咕攘
luanhe	滦河	灤河
luanhonghong	乱哄哄	亂哄哄
luanhua	乱花	亂花
luanhua	乱画	亂畫
luanhuang	卵黄	卵黃
luanhuangguan	卵黄管	卵黃管
luanhuangnang	卵黄囊	卵黃囊
luanhuangxian	卵黄腺	卵黃腺
luanhuaqian	乱花钱	亂花錢
luanji	乱纪	亂紀
luanjia	銮驾	鑾駕
luanjiang	乱讲	亂講
luanjiao	乱叫	亂叫
luanjingchao	卵精巢	卵精巢
luanju	乱局	亂局
luanlai	乱来	亂來
luanlie	卵裂	卵裂
luanlinzhi	卵磷脂	卵磷脂
luanlun	乱伦	亂倫
luanma	乱麻	亂麻
luanma	乱码	亂碼
luanmin	乱民	亂民
luanmo	卵模	卵模
luanmuxibao	卵母细胞	卵母細胞
luannan	滦南	灤南
luannanxian	滦南县	灤南縣
luanpao	乱跑	亂跑
luanpao	卵泡	卵泡
luanpengpeng	乱蓬蓬	亂蓬蓬
luanpiaofengbo	鸾飘凤泊	鸞飄鳳泊
luanping	滦平	灤平
luanpingxian	滦平县	灤平縣
luanqiao	卵鞘	卵鞘
luanqibazao	乱七八糟	亂七八糟
luanreng	乱扔	亂扔
luansheng	卵生	卵生
luansheng	孪生	孿生
luanshengjiemei	孪生姐妹	孿生姐妹
luanshengxiongdi	孪生兄弟	孿生兄弟
luanshi	乱石	亂石
luanshi	卵石	卵石
luanshi	乱世	亂世
luanshi	六安市	六安市
luanshi	乱视	亂視
luanshijiaren	乱世佳人	亂世佳人
luanshizasi	乱石砸死	亂石砸死
luanshu	乱数	亂數
luanshuo	乱说	亂說
luansuo	挛缩	攣縮
luantaisheng	卵胎生	卵胎生
luantanqin	乱弹琴	亂彈琴
luantao	乱套	亂套
luantiao	乱跳	亂跳
luantong	娈童	孌童
luantonglian	娈童恋	孌童戀
luanxiang	乱象	亂象
luanxiangfengji	鸾翔凤集	鸞翔鳳集
luanxiangfengzhu	鸾翔凤翥	鸞翔鳳翥
luanxie	乱写	亂寫
luanxing	卵形	卵形
luanyongji	卵用鸡	卵用雞
luanyuan	卵圆	卵圓
luanyuanchuang	卵圆窗	卵圓窗
luanyuanxing	卵圆形	卵圓形
luanzanggang	乱葬岗	亂葬崗
luanzaozao	乱糟糟	亂糟糟
luanzhen	乱真	亂真
luanzheng	乱政	亂政
luanzhou	滦州	灤州
luanzhoushi	滦州市	灤州市
luanzhua	乱抓	亂抓
luanzi	乱子	亂子
luanzi	卵子	卵子
luba	路霸	路霸
luban	鲁班	魯班
lubang	鲁棒	魯棒
lubangxing	鲁棒性	魯棒性
lubaozuo	鹿豹座	鹿豹座
lubei	路北	路北
lubei	陆贝	陸貝
lubeiqu	路北区	路北區
lubi	卢比	盧比
lubian	路边	路邊
lubian	炉边	爐邊
lubianna	卢比安纳	盧比安納
lubiantan	路边摊	路邊攤
lubiao	路标	路標
lubikefangkuai	鲁毕克方块	魯畢克方塊
lubin	鲁宾	魯賓
lubu	卢布	盧布
lubueryana	卢布尔雅那	盧布爾雅那
lubushiyi	路不拾遗	路不拾遺
lucai	卤菜	滷菜
lucai	鲁菜	魯菜
luceliang	颅测量	顱測量
luchaibang	芦柴棒	蘆柴棒
lucheng	路程	路程
lucheng	鹿城	鹿城
lucheng	潞城	潞城
luchengqu	鹿城区	鹿城區
luchengqu	潞城区	潞城區
luchi	路痴	路痴
luchi	露齿	露齒
luchierxiao	露齿而笑	露齒而笑
luchong	路冲	路衝
luchu	露出	露出
luchuan	撸串	擼串
luchuan	陆川	陸川
luchuang	炉床	爐床
luchuanxian	陆川县	陸川縣
luchumajiao	露出马脚	露出馬腳
luci	鸬鹚	鸕鶿
ludaiting	卤代烃	鹵代烴
ludan	卤蛋	滷蛋
ludang	路氹	路氹
lude	路得	路得
lude	路德	路德
ludehui	路德会	路德會
ludeji	路得记	路得記
ludeng	路灯	路燈
ludequemei	路德雀鹛	路德雀鶥
ludeweige	鲁德维格	魯德維格
ludeweixi	路德维希	路德維希
ludeweixigang	路德维希港	路德維希港
ludezong	路德宗	路德宗
ludi	路堤	路堤
ludi	颅底	顱底
ludi	陆地	陸地
ludi	芦荻	蘆荻
ludian	露点	露點
ludian	鲁甸	魯甸
ludianxian	鲁甸县	魯甸縣
luding	泸定	瀘定
luding	炉顶	爐頂
ludingqiao	泸定桥	瀘定橋
ludingxian	泸定县	瀘定縣
ludong	芦洞	蘆洞
ludu	禄蠹	祿蠹
luduan	路段	路段
luduan	甪端	甪端
ludui	路队	路隊
luduizhang	路队长	路隊長
ludun	鲁钝	魯鈍
luenzimu	卢恩字母	盧恩字母
luer	禄饵	祿餌
luerdao	鹿儿岛	鹿兒島
luerhe	鲁尔河	魯爾河
luerqu	鲁尔区	魯爾區
lufang	录放	錄放
lufei	路费	路費
lufeng	禄丰	祿豐
lufeng	禄俸	祿俸
lufeng	陆丰	陸豐
lufengshi	禄丰市	祿豐市
lufengshi	陆丰市	陸豐市
lufuergong	鲁佛尔宫	魯佛爾宮
lufugong	卢浮宫	盧浮宮
lugang	鹿港	鹿港
lugang	陆港	陸港
lugangmaodun	陆港矛盾	陸港矛盾
lugangzhen	鹿港镇	鹿港鎮
lugen	芦根	蘆根
lugong	录供	錄供
lugouqiao	卢沟桥	盧溝橋
lugouqiao	芦沟桥	蘆溝橋
lugouqiaoshibian	卢沟桥事变	盧溝橋事變
lugu	露骨	露骨
lugu	颅骨	顱骨
luguan	撸管	擼管
luguan	芦管	蘆管
luguhu	泸沽湖	瀘沽湖
lugui	路轨	路軌
lugui	陆龟	陸龜
luguo	路过	路過
luguo	鲁国	魯國
luguoren	鲁国人	魯國人
luhaikongjun	陆海空军	陸海空軍
luhaikongsanjun	陆海空三军	陸海空三軍
luhe	六合	六合
luhe	陆河	陸河
luhequ	六合区	六合區
luhexian	陆河县	陸河縣
luhu	路虎	路虎
luhu	卤壶	滷壺
luhua	芦花	蘆花
luhua	卤化	鹵化
luhuahuangque	芦花黄雀	蘆花黃雀
luhuan	路环	路環
luhuanong	露华浓	露華濃
luhuawu	卤化物	鹵化物
luhuayin	卤化银	鹵化銀
luhugongyuan	麓湖公园	麓湖公園
luhui	芦荟	蘆薈
luhuo	炉火	爐火
luhuo	掳获	擄獲
luhuo	炉霍	爐霍
luhuo	虏获	虜獲
luhuochunqing	炉火纯青	爐火純青
luhuoxian	炉霍县	爐霍縣
luji	路基	路基
luji	禄籍	祿籍
luji	陆基	陸基
luji	陆机	陸機
lujia	路加	路加
lujia	炉架	爐架
lujia	陆架	陸架
lujiafuyin	路加福音	路加福音
lujianbupingbadaoxiangzhu	路见不平，拔刀相助	路見不平，拔刀相助
lujiang	庐江	廬江
lujiangxian	庐江县	廬江縣
lujiao	鹿角	鹿角
lujiaojue	鹿角蕨	鹿角蕨
lujidaodan	陆基导弹	陸基導彈
lujing	路径	路徑
lujun	鲁君	魯君
lujun	陆军	陸軍
lujunqi	陆军棋	陸軍棋
lujunshangxiao	陆军上校	陸軍上校
lujunsong	陆均松	陸均松
lujunzhongwei	陆军中尉	陸軍中尉
luka	卢卡	盧卡
lukaizu	鲁凯族	魯凱族
lukao	路考	路考
lukashenke	卢卡申科	盧卡申科
lukasi	卢卡斯	盧卡斯
luke	陆客	陸客
lukesuo	卢克索	盧克索
lukewen	陆克文	陸克文
lukou	路口	路口
lukou	渌口	淥口
lukouqu	渌口区	淥口區
lukuang	路况	路況
lulao	陆劳	陸勞
luli	勠力	勠力
luli	戮力	戮力
luliang	陆良	陸良
luliangxian	陆良县	陸良縣
lulin	绿林	綠林
lulinhaohan	绿林好汉	綠林好漢
lulinhaoke	绿林豪客	綠林豪客
lulitongxin	戮力同心	戮力同心
lulong	卢龙	盧龍
lulongxian	卢龙县	盧龍縣
lulu	碌碌	碌碌
lulu	陆路	陸路
lulu	辘轳	轆轤
lulu	辘辘	轆轆
luluwuwei	碌碌无为	碌碌無為
luluxuxu	陆陆续续	陸陸續續
lulve	掳掠	擄掠
lumabiao	路码表	路碼表
luman	芦鳗	蘆鰻
luman	鲈鳗	鱸鰻
lumang	卤莽	鹵莽
lumang	鲁莽	魯莽
lumao	撸猫	擼貓
lumian	路面	路面
lumiandianche	路面电车	路面電車
luming	禄命	祿命
luminuo	鲁米诺	魯米諾
lun	仑	侖
lun	仑	崘
lun	仑	崙
lun	伦	倫
lun	囵	圇
lun	婨	婨
lun	抡	掄
lun	沦	淪
lun	纶	綸
lun	菕	菕
lun	论	論
lun	轮	輪
lun	𬬭	錀
lunan	路南	路南
lunanqu	路南区	路南區
lunanyizuzizhixian	路南彝族自治县	路南彝族自治縣
lunba	伦巴	倫巴
lunban	轮班	輪班
lunbao	轮暴	輪暴
lunchang	伦常	倫常
lunchang	轮唱	輪唱
lunchangdaoduan	论长道短	論長道短
lunchi	轮齿	輪齒
lunchuan	轮船	輪船
lunci	轮次	輪次
lundao	轮到	輪到
lundian	论点	論點
lundiao	论调	論調
lunding	论定	論定
lundu	轮渡	輪渡
lunduan	论断	論斷
lundun	伦敦	倫敦
lundundaxuexueyuan	伦敦大学学院	倫敦大學學院
lundundaxueyafeixueyuan	伦敦大学亚非学院	倫敦大學亞非學院
lundunguojijinrongqihuojiaoyisuo	伦敦国际金融期货交易所	倫敦國際金融期貨交易所
lundunzhengquanjiaoyisuo	伦敦证券交易所	倫敦證券交易所
lunfa	论法	論法
lunfan	轮番	輪番
lunfu	轮辐	輪輻
lungang	轮岗	輪崗
lungong	论功	論功
lungongxingshang	论功行赏	論功行賞
lungu	轮毂	輪轂
lungu	轮箍	輪箍
lunguzhao	轮毂罩	輪轂罩
lunhou	轮候	輪候
lunhua	轮滑	輪滑
lunhuan	轮换	輪換
lunhui	轮回	輪回
lunhui	轮回	輪迴
lunji	论及	論及
lunji	轮机	輪機
lunjia	沦浃	淪浹
lunjian	轮奸	輪姦
lunjijiasui	沦肌浃髓	淪肌浹髓
lunjishou	轮机手	輪機手
lunju	轮距	輪距
lunju	论据	論據
lunkong	轮空	輪空
lunkuo	轮廓	輪廓
lunkuoxian	轮廓线	輪廓線
lunkuoxianming	轮廓鲜明	輪廓鮮明
lunli	伦理	倫理
lunli	论理	論理
lunliguan	伦理观	倫理觀
lunliu	轮流	輪流
lunlixue	伦理学	倫理學
lunlixue	论理学	論理學
lunluo	沦落	淪落
lunmie	沦灭	淪滅
lunmo	沦没	淪沒
lunmu	轮牧	輪牧
lunpan	轮盘	輪盤
lunpandu	轮盘赌	輪盤賭
lunqin	伦琴	倫琴
lunqinshexian	伦琴射线	倫琴射線
lunren	轮任	輪任
lunsang	沦丧	淪喪
lunshu	论述	論述
luntai	轮台	輪台
luntai	轮胎	輪胎
luntaigucheng	轮台古城	輪台古城
luntaixian	轮台县	輪台縣
luntan	论坛	論壇
luntanbao	论坛报	論壇報
lunti	轮替	輪替
lunti	论题	論題
lunuzheng	路怒症	路怒症
lunwang	沦亡	淪亡
lunwei	沦为	淪為
lunwen	论文	論文
lunxian	沦陷	淪陷
lunxianqu	沦陷区	淪陷區
lunxiu	轮休	輪休
lunxun	轮训	輪訓
lunxun	轮询	輪詢
lunyi	轮椅	輪椅
lunyu	论语	論語
lunyuan	抡元	掄元
lunyuan	轮缘	輪緣
lunzhan	论战	論戰
lunzheng	论争	論爭
lunzheng	论证	論證
lunzhi	轮指	輪指
lunzhi	轮值	輪值
lunzhong	轮种	輪種
lunzhou	轮轴	輪軸
lunzhu	论著	論著
lunzhuan	轮转	輪轉
lunzhuangbingdu	轮状病毒	輪狀病毒
lunzhuanji	轮转机	輪轉機
lunzi	轮子	輪子
lunzuo	轮作	輪作
luo	落	落
luo	裸	臝
luo	裸	裸
luo	裸	躶
luo	㑩	儸
luo	倮	倮
luo	咯	咯
luo	啰	囉
luo	捋	捋
luo	摞	摞
luo	椤	欏
luo	泺	濼
luo	洛	洛
luo	漯	漯
luo	烙	烙
luo	猡	玀
luo	珞	珞
luo	瘰	瘰
luo	砢	砢
luo	箩	籮
luo	纙	纙
luo	络	絡
luo	罗	羅
luo	脶	腡
luo	荦	犖
luo	萝	蘿
luo	蓏	蓏
luo	螺	螺
luo	蠃	蠃
luo	逻	邏
luo	锣	鑼
luo	雒	雒
luo	骆	駱
luo	骡	騾
luo	骡	驘
luo	鸁	鸁
luoanda	罗安达	羅安達
luoba	珞巴	珞巴
luobai	落败	落敗
luobai	罗拜	羅拜
luobang	落榜	落榜
luobaoming	罗保铭	羅保銘
luobaqiefusiji	罗巴切夫斯基	羅巴切夫斯基
luobayu	珞巴语	珞巴語
luobazu	珞巴族	珞巴族
luobei	萝北	蘿北
luobeixian	萝北县	蘿北縣
luoben	裸奔	裸奔
luobi	落笔	落筆
luobidafaze	洛必达法则	洛必達法則
luobidafaze	罗必达法则	羅必達法則
luobinhan	罗宾汉	羅賓漢
luobinwang	骆宾王	駱賓王
luobinxun	罗宾逊	羅賓遜
luobixuanquan	捋臂揎拳	捋臂揎拳
luobo	落泊	落泊
luobo	萝卜	蘿蔔
luobobaicaigeyousuoai	萝卜白菜，各有所爱	蘿蔔白菜，各有所愛
luoboci	罗伯茨	羅伯茨
luobogao	萝卜糕	蘿蔔糕
luobokuailebuxini	萝卜快了不洗泥	蘿蔔快了不洗泥
luoboqingcaigeyousuoai	萝卜青菜，各有所爱	蘿蔔青菜，各有所愛
luobosibier	罗伯斯庇尔	羅伯斯庇爾
luobosibing	萝卜丝饼	蘿蔔絲餅
luobote	罗伯特	羅伯特
luoboteboensi	罗伯特·伯恩斯	羅伯特·伯恩斯
luobotefuluosite	罗伯特·佛洛斯特	羅伯特·佛洛斯特
luoboteluyisisidiwensen	罗伯特·路易斯·斯蒂文森	羅伯特·路易斯·斯蒂文森
luoboxun	罗伯逊	羅伯遜
luobu	罗布	羅布
luobulinka	罗布林卡	羅布林卡
luobuma	罗布麻	羅布麻
luobupo	罗布泊	羅布泊
luocao	落草	落草
luocaoweikou	落草为寇	落草為寇
luocha	落差	落差
luocha	罗刹	羅剎
luochao	落潮	落潮
luoche	落车	落車
luochen	落尘	落塵
luocheng	落成	落成
luocheng	罗城	羅城
luocheng	裸裎	裸裎
luochengjiao	罗盛教	羅盛教
luochengmulaozuzizhixian	罗城仫佬族自治县	羅城仫佬族自治縣
luochengxian	罗城县	羅城縣
luochesite	罗彻斯特	羅徹斯特
luochuan	洛川	洛川
luochuanxian	洛川县	洛川縣
luoci	裸辞	裸辭
luodai	裸贷	裸貸
luodaiweian	落袋为安	落袋為安
luodan	落单	落單
luodao	螺刀	螺刀
luode	落得	落得
luode	洛德	洛德
luodedao	罗得岛	羅得島
luodedao	罗德岛	羅德島
luodesidao	罗得斯岛	羅得斯島
luodi	落第	落第
luodi	落地	落地
luodi	裸地	裸地
luodian	罗甸	羅甸
luodianxian	罗甸县	羅甸縣
luodichuang	落地窗	落地窗
luodideng	落地灯	落地燈
luodigu	落地鼓	落地鼓
luodihua	裸地化	裸地化
luoding	罗定	羅定
luoding	螺钉	螺釘
luodingshi	罗定市	羅定市
luodiqian	落地签	落地簽
luodishan	落地扇	落地扇
luodishenggen	落地生根	落地生根
luodong	罗东	羅東
luodongzhen	罗东镇	羅東鎮
luoduan	罗缎	羅緞
luoen	罗恩	羅恩
luoerdingli	罗尔定理	羅爾定理
luoersiluoyisi	罗尔斯·罗伊斯	羅爾斯·羅伊斯
luofeiyu	罗非鱼	羅非魚
luofen	裸分	裸分
luofugong	罗浮宫	羅浮宮
luofushan	罗浮山	羅浮山
luogan	螺杆	螺桿
luoge	罗格	羅格
luogebo	捋胳膊	捋胳膊
luogesi	逻各斯	邏各斯
luogesidaxue	罗格斯大学	羅格斯大學
luogu	锣鼓	鑼鼓
luoguan	裸官	裸官
luoguan	摞管	摞管
luoguanzhong	罗贯中	羅貫中
luogudian	锣鼓点	鑼鼓點
luoguo	罗锅	羅鍋
luoguoqiao	罗锅桥	羅鍋橋
luoguor	罗锅儿	羅鍋兒
luohan	罗汉	羅漢
luohanbing	罗汉病	羅漢病
luohandou	罗汉豆	羅漢豆
luohandu	罗汉肚	羅漢肚
luohanguo	罗汉果	羅漢果
luohanquan	罗汉拳	羅漢拳
luohanyu	罗汉鱼	羅漢魚
luohao	螺号	螺號
luohe	洛河	洛河
luohe	漯河	漯河
luoheshi	漯河市	漯河市
luohou	落后	落後
luohou	罗喉	羅喉
luohou	罗睺	羅睺
luohu	落户	落戶
luohu	罗湖	羅湖
luohualiushui	落花流水	落花流水
luohuangertao	落荒而逃	落荒而逃
luohuasheng	落花生	落花生
luohuayouyiliushuiwuqing	落花有意，流水无情	落花有意，流水無情
luohun	裸婚	裸婚
luohuqu	罗湖区	羅湖區
luohuxu	捋虎须	捋虎鬚
luoji	落籍	落籍
luoji	洛基	洛基
luoji	裸机	裸機
luoji	螺髻	螺髻
luoji	逻辑	邏輯
luojialiang	罗嘉良	羅嘉良
luojiang	洛江	洛江
luojiang	罗江	羅江
luojiang	螺桨	螺槳
luojiangqu	洛江区	洛江區
luojiangqu	罗江区	羅江區
luojiao	落脚	落腳
luojiao	裸绞	裸絞
luojiao	裸脚	裸腳
luojiawa	罗贾瓦	羅賈瓦
luojiaying	罗家英	羅家英
luojicuowu	逻辑错误	邏輯錯誤
luojie	罗杰	羅傑
luojieaierzhi	罗洁爱尔之	羅潔愛爾之
luojiesi	罗杰斯	羅傑斯
luojilianlukongzhi	逻辑链路控制	邏輯鏈路控制
luojimen	逻辑门	邏輯門
luojing	罗经	羅經
luojingxiashi	落井下石	落井下石
luojishan	落基山	落基山
luojishan	洛基山	洛基山
luojishan	洛矶山	洛磯山
luojishanmai	洛矶山脉	洛磯山脈
luojixue	逻辑学	邏輯學
luojiyansuan	逻辑演算	邏輯演算
luojizhadan	逻辑炸弹	邏輯炸彈
luoju	螺距	螺距
luojue	罗掘	羅掘
luokefeile	洛克菲勒	洛克菲勒
luokeke	洛可可	洛可可
luokeren	洛克人	洛克人
luokexide	洛克西德	洛克西德
luokong	落空	落空
luokou	罗口	羅口
luokuan	落款	落款
luokuang	箩筐	籮筐
luola	罗拉	羅拉
luolan	罗兰	羅蘭
luole	罗勒	羅勒
luole	萝艻	蘿艻
luolei	落雷	落雷
luolei	落泪	落淚
luoli	罗利	羅利
luoli	裸鲤	裸鯉
luoli	瘰疬	瘰癧
luoli	萝莉	蘿莉
luoliao	裸聊	裸聊
luolie	罗列	羅列
luolikong	萝莉控	蘿莉控
luoliluosuo	啰里啰嗦	囉里囉嗦
luolin	洛林	洛林
luolin	罗琳	羅琳
luolong	洛隆	洛隆
luolong	洛龙	洛龍
luolongqu	洛龙区	洛龍區
luolongxian	洛隆县	洛隆縣
luolu	裸露	裸露
luolukuang	裸露狂	裸露狂
luolunci	洛伦茨	洛倫茨
luolunsi	罗伦斯	羅倫斯
luoluodafang	落落大方	落落大方
luoluoguahe	落落寡合	落落寡合
luoluoguahuan	落落寡欢	落落寡歡
luoluoguajiao	落落寡交	落落寡交
luoluonanhe	落落难合	落落難合
luolvjicun	罗缕纪存	羅縷紀存
luoma	落马	落馬
luoma	罗马	羅馬
luoma	骆马	駱馬
luoma	骡马	騾馬
luomadache	骡马大车	騾馬大車
luomadiguo	罗马帝国	羅馬帝國
luomadoushouchang	罗马斗兽场	羅馬鬥獸場
luomafa	罗马法	羅馬法
luomagongjiao	罗马公教	羅馬公教
luomahua	罗马化	羅馬化
luomai	裸麦	裸麥
luomajiaoting	罗马教廷	羅馬教廷
luomaliangxie	罗马凉鞋	羅馬涼鞋
luomandike	罗曼蒂克	羅曼蒂克
luomaniya	罗马尼亚	羅馬尼亞
luomannuo	罗曼诺	羅曼諾
luomanshi	罗曼使	羅曼使
luomanshi	罗曼史	羅曼史
luomansi	罗曼司	羅曼司
luomanuo	罗马诺	羅馬諾
luomanyuzu	罗曼语族	羅曼語族
luomao	螺帽	螺帽
luomaodeng	罗懋登	羅懋登
luomashu	罗马书	羅馬書
luomashuzi	罗马数字	羅馬數字
luomaxie	罗马鞋	羅馬鞋
luomazhou	落马洲	落馬洲
luomazi	罗马字	羅馬字
luomazimu	罗马字母	羅馬字母
luomei	洛美	洛美
luomengnuosuofu	罗蒙诺索夫	羅蒙諾索夫
luomiou	罗密欧	羅密歐
luomiouyuzhuliye	罗密欧与朱丽叶	羅密歐與朱麗葉
luomo	落寞	落寞
luomo	落漠	落漠
luomo	裸模	裸模
luomo	落莫	落莫
luomonuosuofu	罗摩诺索夫	羅摩諾索夫
luomonuosuofushanji	罗摩诺索夫山脊	羅摩諾索夫山脊
luomoyanna	罗摩衍那	羅摩衍那
luomu	落幕	落幕
luomu	螺母	螺母
luomujiu	罗姆酒	羅姆酒
luomuren	罗姆人	羅姆人
luona	罗纳	羅納
luonaerduo	罗纳尔多	羅納爾多
luonahe	罗纳河	羅納河
luonan	裸男	裸男
luonan	落难	落難
luonan	洛南	洛南
luonanxian	洛南县	洛南縣
luonehe	罗讷河	羅訥河
luoning	洛宁	洛寧
luoningxian	洛宁县	洛寧縣
luonv	裸女	裸女
luopan	罗盘	羅盤
luopanzuo	罗盘座	羅盤座
luopao	落跑	落跑
luopeisi	洛佩斯	洛佩斯
luopeizi	洛佩兹	洛佩茲
luoping	罗平	羅平
luopingxian	罗平县	羅平縣
luopita	洛皮塔	洛皮塔
luopitapubu	洛皮塔瀑布	洛皮塔瀑布
luopo	落魄	落魄
luopu	洛浦	洛浦
luopuxian	洛浦县	洛浦縣
luoqi	落漆	落漆
luoqi	裸骑	裸騎
luoqiesite	罗切斯特	羅切斯特
luoqigubuqi	锣齐鼓不齐	鑼齊鼓不齊
luoquan	罗圈	羅圈
luoquanjia	罗圈架	羅圈架
luoquanr	罗圈儿	羅圈兒
luoquanryi	罗圈儿揖	羅圈兒揖
luoquantui	罗圈腿	羅圈腿
luoquejueshu	罗雀掘鼠	羅雀掘鼠
luori	落日	落日
luoronghuan	罗荣桓	羅榮桓
luoru	落入	落入
luorufawang	落入法网	落入法網
luosaihuzi	落腮胡子	落腮鬍子
luosaihuzi	络腮胡子	絡腮鬍子
luosaitashibei	罗塞塔石碑	羅塞塔石碑
luosang	洛桑	洛桑
luosha	罗莎	羅莎
luoshan	罗山	羅山
luoshan	罗姗	羅姍
luoshanji	洛杉矶	洛杉磯
luoshanjihuren	洛杉矶湖人	洛杉磯湖人
luoshanjishibao	洛杉矶时报	洛杉磯時報
luoshanxian	罗山县	羅山縣
luosheng	锣声	鑼聲
luoshengmen	罗生门	羅生門
luoshenhua	洛神花	洛神花
luoshi	落石	落石
luoshi	落实	落實
luoshi	罗氏	羅氏
luoshichang	罗世昌	羅世昌
luoshijihe	罗式几何	羅式幾何
luoshijihe	罗氏几何	羅氏幾何
luoshixianquan	罗氏线圈	羅氏線圈
luoshuan	螺栓	螺栓
luoshui	落水	落水
luoshui	裸睡	裸睡
luoshui	罗水	羅水
luoshuigoushangan	落水狗上岸	落水狗上岸
luoshuiguan	落水管	落水管
luosi	罗斯	羅斯
luosi	螺丝	螺絲
luosi	螺蛳	螺螄
luosidao	螺丝刀	螺絲刀
luosiding	螺丝钉	螺絲釘
luosifen	螺丝粉	螺絲粉
luosifen	螺蛳粉	螺螄粉
luosifu	罗斯福	羅斯福
luosimao	螺丝帽	螺絲帽
luosimu	螺丝母	螺絲母
luosiniefu	罗斯涅夫	羅斯涅夫
luosiqizi	螺丝起子	螺絲起子
luosituofu	罗斯托夫	羅斯托夫
luosituoke	罗斯托克	羅斯托克
luosizuan	螺丝钻	螺絲鑽
luosong	罗宋	羅宋
luosongtang	罗宋汤	羅宋湯
luosu	落俗	落俗
luosu	罗素	羅素
luosu	啰苏	囉囌
luosuo	落锁	落鎖
luosuo	罗索	羅索
luosuo	啰唆	囉唆
luosuo	啰嗦	囉嗦
luotan	裸袒	裸袒
luotangji	落汤鸡	落湯雞
luoti	裸替	裸替
luoti	裸体	裸體
luotian	罗田	羅田
luotianxian	罗田县	羅田縣
luotizhuyi	裸体主义	裸體主義
luotizhuyizhe	裸体主义者	裸體主義者
luotu	落土	落土
luotui	裸退	裸退
luotuo	落托	落托
luotuo	落拓	落拓
luotuo	骆驼	駱駝
luotuobuji	落拓不羁	落拓不羈
luotuoluwa	罗托鲁瓦	羅托魯瓦
luotuoxiangzi	骆驼祥子	駱駝祥子
luowang	落网	落網
luowang	罗网	羅網
luowangzi	罗望子	羅望子
luoweinaquan	罗威纳犬	羅威納犬
luowen	罗文	羅文
luowen	罗纹	羅紋
luowen	螺纹	螺紋
luowenya	罗纹鸭	羅紋鴨
luowu	落伍	落伍
luoxi	裸戏	裸戲
luoxia	落下	落下
luoxian	螺线	螺線
luoxiang	裸像	裸像
luoxianguan	螺线管	螺線管
luoxianqu	洛锡安区	洛錫安區
luoxiaoshan	罗霄山	羅霄山
luoxier	洛希尔	洛希爾
luoxingyaren	罗兴亚人	羅興亞人
luoxiuzi	捋袖子	捋袖子
luoxuan	落选	落選
luoxuan	螺旋	螺旋
